Chemical Name,SMILES,Radical Name,Enthalpy,Activation Energy,k_value,Temperature,Bond Dissociation Energy,Chemical Group,Reaction Type/Pathway,PH,No,Resource:,smiles_valid,HOMO_predicted,LUMO_predicted,HOMO_LUMO_gap_predicted
(C6H5)2NH,c1ccc(Nc2ccccc2)cc1,HO2*,-$4.30,17.8,470000.0,400.0,364.7,Amine,Electron Transfer,,136.0,4.2 Table,True,-5.04032564163208,0.006143286824226379,5.0464689284563065
(C6H5)2NH,c1ccc(Nc2ccccc2)cc1,sec-RO2*,-$0.80,19.5,280000.0,400.0,364.7,Amine,Electron Transfer,,136.0,4.2 Table,True,-5.04032564163208,0.006143286824226379,5.0464689284563065
(C6H5)2NH,c1ccc(Nc2ccccc2)cc1,tert-RO2*,$6.10,22.8,110000.0,400.0,364.7,Amine,Electron Transfer,,136.0,4.2 Table,True,-5.04032564163208,0.006143286824226379,5.0464689284563065
(4-BrC6H4)2NH,Brc1ccc(Nc2ccc(Br)cc2)cc1,HO2*,-$4.80,17.6,500000.0,400.0,364.2,Amine,Electron Transfer,,137.0,4.2 Table,True,-5.576973915100098,-0.6506631970405579,4.92631071805954
(4-BrC6H4)2NH,Brc1ccc(Nc2ccc(Br)cc2)cc1,sec-RO2*,-$1.30,19.2,310000.0,400.0,364.2,Amine,Electron Transfer,,137.0,4.2 Table,True,-5.576973915100098,-0.6506631970405579,4.92631071805954
(4-BrC6H4)2NH,Brc1ccc(Nc2ccc(Br)cc2)cc1,tert-RO2*,-$5.60,17.2,570000.0,400.0,364.2,Amine,Electron Transfer,,137.0,4.2 Table,True,-5.576973915100098,-0.6506631970405579,4.92631071805954
(4-CH3OC6H4)2NH,COc1ccc(Nc2ccc(OC)cc2)cc1,HO2*,-$0.40,10.7,4000000.0,400.0,348.6,Amine,Electron Transfer,,138.0,4.2 Table,True,-4.95249605178833,0.31774741411209106,5.270243465900421
(4-CH3OC6H4)2NH,COc1ccc(Nc2ccc(OC)cc2)cc1,sec-RO2*,-$16.90,12.1,2600000.0,400.0,348.6,Amine,Electron Transfer,,138.0,4.2 Table,True,-4.95249605178833,0.31774741411209106,5.270243465900421
(4-CH3OC6H4)2NH,COc1ccc(Nc2ccc(OC)cc2)cc1,tert-RO2*,-$10.00,15.2,1000000.0,400.0,348.6,Amine,Electron Transfer,,138.0,4.2 Table,True,-4.95249605178833,0.31774741411209106,5.270243465900421
(4-CH3C6H4)2NH,Cc1ccc(Nc2ccc(C)cc2)cc1,HO2*,-$11.50,14.5,1300000.0,400.0,357.5,Amine,Electron Transfer,,139.0,4.2 Table,True,-5.2277302742004395,0.17780931293964386,5.405539587140083
(4-CH3C6H4)2NH,Cc1ccc(Nc2ccc(C)cc2)cc1,sec-RO2*,-$8.00,16.1,790000.0,400.0,357.5,Amine,Electron Transfer,,139.0,4.2 Table,True,-5.2277302742004395,0.17780931293964386,5.405539587140083
(4-CH3C6H4)2NH,Cc1ccc(Nc2ccc(C)cc2)cc1,tert-RO2*,-$1.10,19.3,300000.0,400.0,357.5,Amine,Electron Transfer,,139.0,4.2 Table,True,-5.2277302742004395,0.17780931293964386,5.405539587140083
(4-(CH3)3CC6H4)2NH,CC(C)(C)c1ccc(Nc2ccc(C(C)(C)C)cc2)cc1,HO2*,-$10.20,15.1,1100000.0,400.0,358.8,Amine,Electron Transfer,,140.0,4.2 Table,True,-5.134474754333496,-0.05458078160881996,5.079893972724676
(4-(CH3)3CC6H4)2NH,CC(C)(C)c1ccc(Nc2ccc(C(C)(C)C)cc2)cc1,sec-RO2*,-$6.70,16.7,660000.0,400.0,358.8,Amine,Electron Transfer,,140.0,4.2 Table,True,-5.134474754333496,-0.05458078160881996,5.079893972724676
(4-(CH3)3CC6H4)2NH,CC(C)(C)c1ccc(Nc2ccc(C(C)(C)C)cc2)cc1,tert-RO2*,$0.20,19.9,250000.0,400.0,358.8,Amine,Electron Transfer,,140.0,4.2 Table,True,-5.134474754333496,-0.05458078160881996,5.079893972724676
4-CH3OC6H4NHC6H5,COc1ccc(Nc2ccccc2)cc1,HO2*,-$13.10,13.8,1600000.0,400.0,355.9,Amine,Electron Transfer,,141.0,4.2 Table,True,-4.938449859619141,0.19842258095741272,5.136872440576553
4-CH3OC6H4NHC6H5,COc1ccc(Nc2ccccc2)cc1,sec-RO2*,-$9.60,15.4,970000.0,400.0,355.9,Amine,Electron Transfer,,141.0,4.2 Table,True,-4.938449859619141,0.19842258095741272,5.136872440576553
4-CH3OC6H4NHC6H5,COc1ccc(Nc2ccccc2)cc1,tert-RO2*,-$2.70,18.6,370000.0,400.0,355.9,Amine,Electron Transfer,,141.0,4.2 Table,True,-4.938449859619141,0.19842258095741272,5.136872440576553
4-NO2C6H4NHC6H4,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,HO2*,$3.90,21.8,140000.0,400.0,372.9,Amine,Electron Transfer,,142.0,4.2 Table,True,-5.321139812469482,-1.403283715248108,3.9178560972213745
4-NO2C6H4NHC6H4,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,sec-RO2*,$7.40,23.5,85000.0,400.0,372.9,Amine,Electron Transfer,,142.0,4.2 Table,True,-5.321139812469482,-1.403283715248108,3.9178560972213745
4-NO2C6H4NHC6H4,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,tert-RO2*,$14.30,27.0,30000.0,400.0,372.9,Amine,Electron Transfer,,142.0,4.2 Table,True,-5.321139812469482,-1.403283715248108,3.9178560972213745
4-(CH3)3CC6H4NHC6H5,CC(C)(C)c1ccc(Nc2ccccc2)cc1,HO2*,-$8.70,15.8,860000.0,400.0,360.3,Amine,Electron Transfer,,143.0,4.2 Table,True,-4.994101524353027,0.014230061322450638,5.008331585675478
4-(CH3)3CC6H4NHC6H5,CC(C)(C)c1ccc(Nc2ccccc2)cc1,sec-RO2*,-$5.20,17.4,530000.0,400.0,360.3,Amine,Electron Transfer,,143.0,4.2 Table,True,-4.994101524353027,0.014230061322450638,5.008331585675478
4-(CH3)3CC6H4NHC6H5,CC(C)(C)c1ccc(Nc2ccccc2)cc1,tert-RO2*,$1.70,20.7,200000.0,400.0,360.3,Amine,Electron Transfer,,143.0,4.2 Table,True,-4.994101524353027,0.014230061322450638,5.008331585675478
1-C10H7NH2,Nc1cccc2ccccc12,HO2*,$5.70,22.6,220000.0,400.0,374.7,Amine,Electron Transfer,,144.0,4.2 Table,True,-5.335491180419922,-0.14620675146579742,5.1892844289541245
1-C10H7NH2,Nc1cccc2ccccc12,sec-RO2*,$9.20,24.4,130000.0,400.0,374.7,Amine,Electron Transfer,,144.0,4.2 Table,True,-5.335491180419922,-0.14620675146579742,5.1892844289541245
1-C10H7NH2,Nc1cccc2ccccc12,tert-RO2*,$16.10,28.0,44000.0,400.0,374.7,Amine,Electron Transfer,,144.0,4.2 Table,True,-5.335491180419922,-0.14620675146579742,5.1892844289541245
2-C10H7NH2,Nc1ccc2ccccc2c1,HO2*,$10.50,25.1,110000.0,400.0,379.5,Amine,Electron Transfer,,145.0,4.2 Table,True,-5.086105823516846,-0.4508858621120453,4.6352199614048
2-C10H7NH2,Nc1ccc2ccccc2c1,sec-RO2*,$14.00,26.9,61000.0,400.0,379.5,Amine,Electron Transfer,,145.0,4.2 Table,True,-5.086105823516846,-0.4508858621120453,4.6352199614048
2-C10H7NH2,Nc1ccc2ccccc2c1,tert-RO2*,$20.90,30.6,20000.0,400.0,379.5,Amine,Electron Transfer,,145.0,4.2 Table,True,-5.086105823516846,-0.4508858621120453,4.6352199614048
2-C10H7NHC6H4NH-2'-C10H7,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,HO2*,-$22.40,9.8,11000000.0,400.0,346.6,Amine,Electron Transfer,,146.0,4.2 Table,True,-4.787252902984619,-0.8573364019393921,3.929916501045227
2-C10H7NHC6H4NH-2'-C10H7,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,sec-RO2*,-$18.90,11.3,6700000.0,400.0,346.6,Amine,Electron Transfer,,146.0,4.2 Table,True,-4.787252902984619,-0.8573364019393921,3.929916501045227
2-C10H7NHC6H4NH-2'-C10H7,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,tert-RO2*,-$12.00,14.3,2700000.0,400.0,346.6,Amine,Electron Transfer,,146.0,4.2 Table,True,-4.787252426147461,-0.8573363423347473,3.9299160838127136
4-C8H17NHC6H4NHC8H17,CCCCCCCCNc1ccc(NCCCCCCCC)cc1,HO2*,-$22.10,10.0,10000000.0,400.0,346.9,Amine,Electron Transfer,,147.0,4.2 Table,True,-5.0502800941467285,0.7228522300720215,5.77313232421875
4-C8H17NHC6H4NHC8H17,CCCCCCCCNc1ccc(NCCCCCCCC)cc1,sec-RO2*,-$18.60,11.4,6500000.0,400.0,346.9,Amine,Electron Transfer,,147.0,4.2 Table,True,-5.0502800941467285,0.7228522300720215,5.77313232421875
4-C8H17NHC6H4NHC8H17,CCCCCCCCNc1ccc(NCCCCCCCC)cc1,tert-RO2*,-$11.70,14.4,2600000.0,400.0,346.9,Amine,Electron Transfer,,147.0,4.2 Table,True,-5.0502800941467285,0.7228522300720215,5.77313232421875
4-C6H5NHC6H4NHC6H5,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,HO2*,-$13.10,13.8,3200000.0,400.0,355.9,Amine,Electron Transfer,,148.0,4.2 Table,True,-4.886590480804443,-0.04270848259329796,4.843881998211145
4-C6H5NHC6H4NHC6H5,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,sec-RO2*,-$9.60,15.4,1900000.0,400.0,355.9,Amine,Electron Transfer,,148.0,4.2 Table,True,-4.886590480804443,-0.04270848259329796,4.843881998211145
4-C6H5NHC6H4NHC6H5,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,tert-RO2*,-$2.70,18.6,680000.0,400.0,355.9,Amine,Electron Transfer,,148.0,4.2 Table,True,-4.886590480804443,-0.04270848259329796,4.843881998211145
4-(CH3)2CHNH-4-C6H4NHC6H4CH(CH3)2,CC(C)c1ccc(Nc2ccc(Nc3ccc(C(C)C)cc3)cc2)cc1,HO2*,-$35.40,4.7,49000000.0,400.0,333.6,Amine,Electron Transfer,,149.0,4.2 Table,True,-4.963828086853027,0.014773089438676834,4.978601176291704
4-(CH3)2CHNH-4-C6H4NHC6H4CH(CH3)2,CC(C)c1ccc(Nc2ccc(Nc3ccc(C(C)C)cc3)cc2)cc1,sec-RO2*,-$31.90,6.0,33000000.0,400.0,333.6,Amine,Electron Transfer,,149.0,4.2 Table,True,-4.963828086853027,0.014773089438676834,4.978601176291704
4-(CH3)2CHNH-4-C6H4NHC6H4CH(CH3)2,CC(C)c1ccc(Nc2ccc(Nc3ccc(C(C)C)cc3)cc2)cc1,tert-RO2*,-$25.00,8.8,14000000.0,400.0,333.6,Amine,Electron Transfer,,149.0,4.2 Table,True,-4.963828086853027,0.014773089438676834,4.978601176291704
4-C6H5NHC6H4NHCH(CH3)2,CC(C)Nc1ccc(Nc2ccccc2)cc1,HO2*,-$19.80,10.9,7500000.0,400.0,349.2,Amine,Electron Transfer,,150.0,4.2 Table,True,-4.766127109527588,0.2567934989929199,5.022920608520508
4-C6H5NHC6H4NHCH(CH3)2,CC(C)Nc1ccc(Nc2ccccc2)cc1,sec-RO2*,-$16.30,12.4,4800000.0,400.0,349.2,Amine,Electron Transfer,,150.0,4.2 Table,True,-4.766127109527588,0.2567934989929199,5.022920608520508
4-C6H5NHC6H4NHCH(CH3)2,CC(C)Nc1ccc(Nc2ccccc2)cc1,tert-RO2*,-$9.40,15.5,1900000.0,400.0,349.2,Amine,Electron Transfer,,150.0,4.2 Table,True,-4.766127109527588,0.2567934989929199,5.022920608520508
"C6H5NH-1-3,7-[(CH3)3C]2C10H5",CC(C)(C)c1ccc2cc(Nc3ccccc3C(C)(C)C)ccc2c1,HO2*,-$24.10,9.1,6500000.0,400.0,344.9,Amine,Electron Transfer,,151.0,4.2 Table,True,-4.958456039428711,-0.5062457919120789,4.452210247516632
"C6H5NH-1-3,7-[(CH3)3C]2C10H5",CC(C)(C)c1ccc2cc(Nc3ccccc3C(C)(C)C)ccc2c1,sec-RO2*,-$20.60,10.6,4100000.0,400.0,344.9,Amine,Electron Transfer,,151.0,4.2 Table,True,-4.958456039428711,-0.5062457919120789,4.452210247516632
"C6H5NH-1-3,7-[(CH3)3C]2C10H5",CC(C)(C)c1ccc2cc(Nc3ccccc3C(C)(C)C)ccc2c1,tert-RO2*,-$13.70,13.5,1700000.0,400.0,344.9,Amine,Electron Transfer,,151.0,4.2 Table,True,-4.958456039428711,-0.5062457919120789,4.452210247516632
1-C10H7NHC6H5,c1ccc(Nc2cccc3ccccc23)cc1,HO2*,-$11.90,14.3,1400000.0,400.0,357.1,Amine,Electron Transfer,,152.0,4.2 Table,True,-5.158389091491699,-0.41579627990722656,4.742592811584473
1-C10H7NHC6H5,c1ccc(Nc2cccc3ccccc23)cc1,sec-RO2*,-$8.40,15.9,840000.0,400.0,357.1,Amine,Electron Transfer,,152.0,4.2 Table,True,-5.158389091491699,-0.41579627990722656,4.742592811584473
1-C10H7NHC6H5,c1ccc(Nc2cccc3ccccc23)cc1,tert-RO2*,-$1.50,19.1,320000.0,400.0,357.1,Amine,Electron Transfer,,152.0,4.2 Table,True,-5.158389091491699,-0.41579627990722656,4.742592811584473
2-C10H7NHC6H5,c1ccc(Nc2ccc3ccccc3c2)cc1,HO2*,-$6.10,17.0,600000.0,400.0,362.9,Amine,Electron Transfer,,153.0,4.2 Table,True,-4.94294548034668,-0.5914633870124817,4.351482093334198
2-C10H7NHC6H5,c1ccc(Nc2ccc3ccccc3c2)cc1,sec-RO2*,-$2.60,18.6,370000.0,400.0,362.9,Amine,Electron Transfer,,153.0,4.2 Table,True,-4.94294548034668,-0.5914633870124817,4.351482093334198
2-C10H7NHC6H5,c1ccc(Nc2ccc3ccccc3c2)cc1,tert-RO2*,$4.30,17.8,470000.0,400.0,362.9,Amine,Electron Transfer,,153.0,4.2 Table,True,-4.94294548034668,-0.5914633870124817,4.351482093334198
2-C10H7NH(4'-C6H5O)C6H4,c1ccc(Oc2ccc(Nc3ccc4ccccc4c3)cc2)cc1,HO2*,-$19.50,11.0,3700000.0,400.0,349.5,Amine,Electron Transfer,,154.0,4.2 Table,True,-4.99066686630249,-0.7268566489219666,4.263810217380524
2-C10H7NH(4'-C6H5O)C6H4,c1ccc(Oc2ccc(Nc3ccc4ccccc4c3)cc2)cc1,sec-RO2*,-$16.00,12.5,2300000.0,400.0,349.5,Amine,Electron Transfer,,154.0,4.2 Table,True,-4.99066686630249,-0.7268566489219666,4.263810217380524
2-C10H7NH(4'-C6H5O)C6H4,c1ccc(Oc2ccc(Nc3ccc4ccccc4c3)cc2)cc1,tert-RO2*,-$9.10,15.6,920000.0,400.0,349.5,Amine,Electron Transfer,,154.0,4.2 Table,True,-4.99066686630249,-0.7268566489219666,4.263810217380524
"1,2-cyclo-[C(cyclo-CH2CH2O)CH2C(NH-(cyclo-C6H11))]C6H4",c1ccc(C(CC2CCOC2)NC2CCCCC2)cc1,HO2*,$0.80,20.2,230000.0,400.0,369.8,Amine,Electron Transfer,,155.0,4.2 Table,True,-5.377831935882568,-0.13749007880687714,5.240341857075691
"1,2-cyclo-[C(cyclo-CH2CH2O)CH2C(NH-(cyclo-C6H11))]C6H4",c1ccc(C(CC2CCOC2)NC2CCCCC2)cc1,sec-RO2*,$4.30,21.9,140000.0,400.0,369.8,Amine,Electron Transfer,,155.0,4.2 Table,True,-5.377831935882568,-0.13749007880687714,5.240341857075691
"1,2-cyclo-[C(cyclo-CH2CH2O)CH2C(NH-(cyclo-C6H11))]C6H4",c1ccc(C(CC2CCOC2)NC2CCCCC2)cc1,tert-RO2*,$11.20,25.4,48000.0,400.0,369.8,Amine,Electron Transfer,,155.0,4.2 Table,True,-5.377831935882568,-0.13749007880687714,5.240341857075691
1-[NHC6H4-4'-C(CH3)3]-4-(CH3)3CC10H6,CC(C)(C)c1ccc(Nc2ccc3cc(C(C)(C)C)ccc3c2)cc1,HO2*,-$16.90,12.1,2600000.0,400.0,352.1,Amine,Electron Transfer,,156.0,4.2 Table,True,-5.122799396514893,-0.5008150339126587,4.621984362602234
1-[NHC6H4-4'-C(CH3)3]-4-(CH3)3CC10H6,CC(C)(C)c1ccc(Nc2ccc3cc(C(C)(C)C)ccc3c2)cc1,sec-RO2*,-$13.40,13.7,1600000.0,400.0,352.1,Amine,Electron Transfer,,156.0,4.2 Table,True,-5.122799396514893,-0.5008150339126587,4.621984362602234
1-[NHC6H4-4'-C(CH3)3]-4-(CH3)3CC10H6,CC(C)(C)c1ccc(Nc2ccc3cc(C(C)(C)C)ccc3c2)cc1,tert-RO2*,-$6.50,16.8,640000.0,400.0,352.1,Amine,Electron Transfer,,156.0,4.2 Table,True,-5.122799396514893,-0.5008150339126587,4.621984362602234
"1,2-cyclo-[C(CH3)CH2C(CH3)2NH]C6H4",CC1CC(N)C(C)(C)C1c1ccccc1,HO2*,-$0.50,19.6,280000.0,400.0,368.5,Amine,Electron Transfer,,157.0,4.2 Table,True,-5.492455959320068,0.13579075038433075,5.628246709704399
"1,2-cyclo-[C(CH3)CH2C(CH3)2NH]C6H4",CC1CC(N)C(C)(C)C1c1ccccc1,sec-RO2*,$3.00,21.3,170000.0,400.0,368.5,Amine,Electron Transfer,,157.0,4.2 Table,True,-5.49245548248291,0.1357906609773636,5.628246143460274
"1,2-cyclo-[C(CH3)CH2C(CH3)2NH]C6H4",CC1CC(N)C(C)(C)C1c1ccccc1,tert-RO2*,$9.90,24.8,58000.0,400.0,368.5,Amine,Electron Transfer,,157.0,4.2 Table,True,-5.49245548248291,0.1357906609773636,5.628246143460274
cyclo-[-CH(NOH)(CH2)3-CH(CH2)3],ONC1CCCCCCC1,O*,-$39.00,4.5,26000000.0,400.0,318.81,Hydroxylamine,Hydrogen Abstraction,,158.0,5.5 Table,True,-6.811834335327148,2.011218547821045,8.823052883148193
cyclo-[-CH(NOH)(CH2)2-CH(CH2)3],ONC1CCCCCC1,O*,-$35.60,5.8,17000000.0,400.0,322.2,Hydroxylamine,Hydrogen Abstraction,,159.0,5.5 Table,True,-6.722368240356445,1.8917429447174072,8.614111185073853
cyclo-[C(CH3)2C(CH3)2N=C(C6H5)N(OH)],CC(C)C(C)(C)N=C(NO)c1ccccc1,O*,-$45.60,2.1,53000000.0,400.0,312.2,Hydroxylamine,Hydrogen Abstraction,,172.0,5.5 Table,True,-5.622852802276611,-0.28293880820274353,5.339913994073868
cyclo-[C(CH3)2C(C6H5)=N(O)C(CH3)[N(CH3)OH]N(OH)],CC(C)C(c1ccccc1)=[N+]([O-])C(C)N(O)N(C)O,O*,-$47.80,1.3,68000000.0,400.0,310.0,Hydroxylamine,Hydrogen Abstraction,,173.0,5.5 Table,True,-5.463388442993164,-0.5246010422706604,4.938787400722504
"1,2-C6H3[C(C6H5)3]-cyclo-[C(CH3)=CHC(CH3)2N(OH)]",CC(=CC(C)(C)NO)c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O*,-$68.30,0.0,100000000.0,400.0,289.5,Hydroxylamine,Hydrogen Abstraction,,200.0,5.5 Table,True,-5.687902927398682,-0.6558187007904053,5.032084226608276
C8H13[(CH3)3C]NOH,CC(C)(C)N(O)C1CCC=CCCC1,O*,-$23.10,11.0,3700000.0,400.0,334.7,Hydroxylamine,Hydrogen Abstraction,,201.0,5.5 Table,True,-5.863617420196533,0.6824362277984619,6.546053647994995
C6H5C(O)[(CH3)3C]NOH,CC(C)(C)N(O)C(=O)c1ccccc1,O*,-$34.80,6.2,16000000.0,400.0,323.0,Hydroxylamine,Hydrogen Abstraction,,202.0,5.5 Table,True,-6.176156997680664,-0.8748325705528259,5.301324427127838
cyclo-[(CH2)5NC(O)N(OH)C(CH3)3],CC(C)(C)N(O)C(=O)N1CCCCC1,O*,-$46.70,1.6,62000000.0,400.0,311.1,Hydroxylamine,Hydrogen Abstraction,,203.0,5.5 Table,True,-6.413592338562012,1.1760832071304321,7.589675545692444
(CH3CH2)2NOH,CCN(O)CC,O*,-$53.40,0.0,100000000.0,400.0,304.4,Hydroxylamine,Hydrogen Abstraction,,204.0,5.5 Table,True,-6.17958927154541,2.163581609725952,8.343170881271362
[(CH3)3C]2C=NOH,CC(C)(C)C(=NO)C(C)(C)C,O*,-$19.30,12.7,2200000.0,400.0,338.5,Hydroxylamine,Hydrogen Abstraction,,207.0,5.5 Table,True,-6.642525672912598,-0.44439974427223206,6.198125928640366
(CF3)2NOH,ON(C(F)(F)F)C(F)(F)F,O*,-$12.10,15.9,840000.0,400.0,345.7,Hydroxylamine,Hydrogen Abstraction,,208.0,5.5 Table,True,-7.905250072479248,0.15239666402339935,8.057646736502647
(CH3)2CHN(OH)C(CH3)3,CC(C)N(O)C(C)(C)C,O*,-$5.10,19.2,310000.0,400.0,352.7,Hydroxylamine,Hydrogen Abstraction,,209.0,5.5 Table,True,-6.321444988250732,2.060467004776001,8.381911993026733
(CH3)2CHCH2C(O)N(OH)C(CH3)3,CC(C)CC(=O)N(O)C(C)(C)C,O*,-$41.30,3.6,34000000.0,400.0,316.5,Hydroxylamine,Hydrogen Abstraction,,211.0,5.5 Table,True,-6.281436443328857,0.7341365218162537,7.015572965145111
C6H5CH=CHC(O)N(OH)C(CH3)3,CC(C)(C)N(O)C(=O)C=Cc1ccccc1,O*,-$36.40,5.5,19000000.0,400.0,321.4,Hydroxylamine,Hydrogen Abstraction,,213.0,5.5 Table,True,-6.0464301109313965,-1.6199111938476562,4.42651891708374
4-C6H5C6H4C(O)N(OH)C(CH3)3,CC(C)(C)N(O)C(=O)c1ccc(-c2ccccc2)cc1,O*,-$33.40,6.7,13000000.0,400.0,324.5,Hydroxylamine,Hydrogen Abstraction,,214.0,5.5 Table,True,-5.939280033111572,-0.9711294770240784,4.968150556087494
C6H5CH2CH2C(O)N(OH)C(CH3)3,CC(C)(C)N(O)C(=O)CCc1ccccc1,O*,-$39.20,4.4,27000000.0,400.0,318.6,Hydroxylamine,Hydrogen Abstraction,,215.0,5.5 Table,True,-5.9945807456970215,-0.03204062208533287,5.962540123611689
cyclo-[C(CH3)2CHCIC(O)CH2C(CH3)2N(OH)],CC1(C)CC(=O)C(Cl)C(C)(C)N1O,O*,-$49.90,0.0,100000000.0,400.0,307.9,Hydroxylamine,Hydrogen Abstraction,,220.0,5.5 Table,True,-6.324277400970459,-0.9559970498085022,5.368280351161957
cyclo-[C(CH3)2CH2CH(OH)CH2C(CH3)2N(OH)],CC1(C)CC(O)CC(C)(C)N1O,O*,-$55.60,0.0,100000000.0,400.0,302.2,Hydroxylamine,Hydrogen Abstraction,,221.0,5.5 Table,True,-6.1272149085998535,1.7474418878555298,7.874656796455383
cyclo-[C(CH3)2CH2C(O)CH2C(CH3)2N(OH)],CC1(C)CC(=O)CC(C)(C)N1O,O*,-$57.40,0.0,100000000.0,400.0,300.4,Hydroxylamine,Hydrogen Abstraction,,222.0,5.5 Table,True,-6.018170356750488,-0.2143220156431198,5.8038483411073685
cyclo-[C(CH3)2C(O)N(OH)C(CH3)2N(OH)],CC1(C)C(=O)N(O)C(C)(C)N(O)N1O,O*,-$51.80,0.0,100000000.0,400.0,300.9,Hydroxylamine,Hydrogen Abstraction,,227.0,5.5 Table,True,-6.156722068786621,-0.10350412130355835,6.053217947483063
cyclo-[C(CH3)2N(O)=C(CH3)CH2C(CH3)2N(OH)],CC(C)CC(N(O)C(C)C)=[N+](C)[O-],O*,-$49.00,0.8,79000000.0,400.0,308.8,Hydroxylamine,Hydrogen Abstraction,,232.0,5.5 Table,True,-5.656565189361572,0.18894647061824799,5.84551165997982
cyclo-[C(CH3)2CH2C(C6H5)=CHC(CH3)2N(OH)],CC1(C)CC(=Cc2ccccc2)CC(C)(C)N1O,O*,-$61.90,0.0,100000000.0,400.0,295.9,Hydroxylamine,Hydrogen Abstraction,,235.0,5.5 Table,True,-5.774906635284424,0.19631099700927734,5.971217632293701
"1,2-C6H3[C(C6H5)3]-cyclo-[C(CH3)(C6H5)CH2C(CH3)2N(OH)]",CC(C)(CC(C)(c1ccccc1)c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1)NO,O*,-$65.00,0.0,100000000.0,400.0,292.8,Hydroxylamine,Hydrogen Abstraction,,237.0,5.5 Table,True,-5.506399154663086,-0.6024208664894104,4.9039782881736755
cyclo-[-CH(NOH)(CH2)3-CH(CH2)3],ONC1CCCCCCC1,Ar-O*,-$27.00,9.3,6200000.0,400.0,318.81,Hydroxylamine,Hydrogen Abstraction,,158.0,5.5 Table,True,-6.811834335327148,2.011218547821045,8.823052883148193
cyclo-[-CH(NOH)(CH2)2-CH(CH2)3],ONC1CCCCCC1,Ar-O*,-$23.60,10.8,3800000.0,400.0,322.2,Hydroxylamine,Hydrogen Abstraction,,159.0,5.5 Table,True,-6.722368240356445,1.8917429447174072,8.614111185073853
cyclo-[C(CH3)2C(CH3)2N=C(C6H5)N(OH)],CC(C)C(C)(C)N=C(NO)c1ccccc1,Ar-O*,-$33.60,6.6,14000000.0,400.0,312.2,Hydroxylamine,Hydrogen Abstraction,,172.0,5.5 Table,True,-5.622852802276611,-0.28293880820274353,5.339913994073868
cyclo-[C(CH3)2C(C6H5)=N(O)C(CH3)[N(CH3)OH]N(OH)],CC(C)C(c1ccccc1)=[N+]([O-])C(C)N(O)N(C)O,Ar-O*,-$35.80,5.8,18000000.0,400.0,310.0,Hydroxylamine,Hydrogen Abstraction,,173.0,5.5 Table,True,-5.463388442993164,-0.5246010422706604,4.938787400722504
"1,2-C6H3[C(C6H5)3]-cyclo-[C(CH3)=CHC(CH3)2N(OH)]",CC(=CC(C)(C)NO)c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Ar-O*,-$56.30,0.0,100000000.0,400.0,289.5,Hydroxylamine,Hydrogen Abstraction,,200.0,5.5 Table,True,-5.687902927398682,-0.6558187007904053,5.032084226608276
C8H13[(CH3)3C]NOH,CC(C)(C)N(O)C1CCC=CCCC1,Ar-O*,-$11.10,16.4,720000.0,400.0,334.7,Hydroxylamine,Hydrogen Abstraction,,201.0,5.5 Table,True,-5.863617420196533,0.6824362277984619,6.546053647994995
C6H5C(O)[(CH3)3C]NOH,CC(C)(C)N(O)C(=O)c1ccccc1,Ar-O*,-$22.80,11.1,3400000.0,400.0,323.0,Hydroxylamine,Hydrogen Abstraction,,202.0,5.5 Table,True,-6.176156997680664,-0.8748325705528259,5.301324427127838
[(CH3)3C]2C=NOH,CC(C)(C)C(=NO)C(C)(C)C,Ar-O*,-$7.30,18.2,410000.0,400.0,338.5,Hydroxylamine,Hydrogen Abstraction,,207.0,5.5 Table,True,-6.642525672912598,-0.44439974427223206,6.198125928640366
(CF3)2NOH,ON(C(F)(F)F)C(F)(F)F,Ar-O*,-$0.10,21.7,150000.0,400.0,345.7,Hydroxylamine,Hydrogen Abstraction,,208.0,5.5 Table,True,-7.905250072479248,0.15239666402339935,8.057646736502647
(CH3)2CHN(OH)C(CH3)3,CC(C)N(O)C(C)(C)C,Ar-O*,$6.90,25.3,50000.0,400.0,352.7,Hydroxylamine,Hydrogen Abstraction,,209.0,5.5 Table,True,-6.321444988250732,2.060467004776001,8.381911993026733
(CH3)2CHCH2C(O)N(OH)C(CH3)3,CC(C)CC(=O)N(O)C(C)(C)C,Ar-O*,-$29.30,8.4,8100000.0,400.0,316.5,Hydroxylamine,Hydrogen Abstraction,,211.0,5.5 Table,True,-6.281436443328857,0.7341365218162537,7.015572965145111
